timestamp,dt,position,velocity,eror,normalized_error,derivative,integral,pid,pwm
25610512,0.002000,272.4365,26.121916,23.88,0.0663,0.2759,0.1861,0.2708,1554
25620512,0.002000,272.5700,27.530416,22.47,0.0624,-0.4162,0.1867,0.2413,1548
25630514,0.002000,272.7019,26.121822,23.88,0.0663,0.2455,0.1874,0.2702,1554
25640515,0.002000,272.8338,26.091354,23.91,0.0664,0.0392,0.1880,0.2664,1553
25650515,0.002000,272.9627,26.063183,23.94,0.0665,0.0146,0.1887,0.2663,1553
25660516,0.002000,273.0931,26.091354,23.91,0.0664,-0.0056,0.1894,0.2655,1553
25670519,0.002000,273.2234,26.063183,23.94,0.0665,0.0071,0.1900,0.2661,1553
25680519,0.002000,273.3554,26.121822,23.88,0.0663,0.1672,0.1907,0.2687,1553
25690519,0.002000,273.4858,26.091354,23.91,0.0664,0.0260,0.1914,0.2662,1553
25700522,0.002001,273.6177,26.093699,23.91,0.0664,0.1342,0.1920,0.2683,1553
25710523,0.002000,273.7496,26.063183,23.94,0.0665,0.0309,0.1927,0.2666,1553
25720523,0.002000,273.8815,26.063232,23.94,0.0665,0.0791,0.1933,0.2675,1553
25730525,0.002001,274.0135,26.121826,23.88,0.0663,0.2458,0.1940,0.2702,1554
25740526,0.002001,274.1454,26.149948,23.85,0.0663,0.1978,0.1946,0.2690,1553
25750529,0.002000,274.2758,26.092480,23.91,0.0664,0.0351,0.1953,0.2663,1553
25760529,0.002000,274.4077,26.065527,23.93,0.0665,0.1486,0.1960,0.2689,1553
25770529,0.002000,274.5381,26.091351,23.91,0.0664,-0.0495,0.1966,0.2647,1552
25780530,0.002000,274.6669,26.063183,23.94,0.0665,-0.0002,0.1973,0.2660,1553
25790531,0.002000,274.7973,26.091354,23.91,0.0664,-0.0081,0.1980,0.2655,1553
25800534,0.002001,274.9293,27.557323,22.44,0.0623,-0.6155,0.1986,0.2371,1547
25810537,0.002001,275.0596,26.063183,23.94,0.0665,0.0539,0.1993,0.2670,1553
25820540,0.002000,275.1916,27.556198,22.44,0.0623,-0.6094,0.1999,0.2372,1547
25830541,0.002001,275.3235,26.091446,23.91,0.0664,0.0706,0.2006,0.2671,1553
25840545,0.002000,275.4554,26.063187,23.94,0.0665,0.0866,0.2013,0.2677,1553
25850548,0.002001,275.5889,26.094828,23.91,0.0664,0.2099,0.2019,0.2698,1553
25860548,0.002000,275.7208,26.151167,23.85,0.0662,0.2853,0.2025,0.2707,1554
25870549,0.002000,275.8527,26.063187,23.94,0.0665,0.1287,0.2032,0.2685,1553
25880552,0.002001,275.9846,26.063278,23.94,0.0665,0.1232,0.2039,0.2684,1553
25890553,0.002001,276.1150,26.093603,23.91,0.0664,0.0521,0.2045,0.2667,1553
25900554,0.002001,276.2439,26.063089,23.94,0.0665,-0.0780,0.2052,0.2644,1552
25910556,0.002000,276.3758,26.093697,23.91,0.0664,0.1133,0.2059,0.2679,1553
25920557,0.002000,276.5077,27.556200,22.44,0.0623,-0.5957,0.2065,0.2375,1547
25930560,0.002000,276.6381,26.063183,23.94,0.0665,0.0572,0.2072,0.2671,1553
25940560,0.002000,276.7700,26.121822,23.88,0.0663,0.1756,0.2078,0.2688,1553
25950564,0.002001,276.9019,26.093603,23.91,0.0664,0.0668,0.2085,0.2670,1553
25960567,0.002001,277.0339,26.091358,23.91,0.0664,0.0728,0.2092,0.2671,1553
25970570,0.002000,277.1673,26.093702,23.91,0.0664,0.2088,0.2098,0.2698,1553
25980571,0.002001,277.2993,26.151167,23.85,0.0662,0.2848,0.2104,0.2707,1554
25990575,0.002001,277.4312,26.091450,23.91,0.0664,0.1444,0.2111,0.2685,1553
26000576,0.002000,277.5631,24.654684,25.35,0.0704,0.7620,0.2118,0.2969,1559
26010578,0.002001,277.6935,27.556196,22.44,0.0623,-0.6335,0.2124,0.2367,1547
26020579,0.002000,277.8223,26.063179,23.94,0.0665,-0.0159,0.2131,0.2656,1553
26030579,0.002000,277.9543,24.600729,25.40,0.0706,0.7495,0.2138,0.2972,1559
26040581,0.002001,278.0862,27.558451,22.44,0.0623,-0.5351,0.2144,0.2386,1547
26050581,0.002000,278.2166,26.091356,23.91,0.0664,0.0548,0.2151,0.2667,1553
26060583,0.002001,278.3485,26.063183,23.94,0.0665,0.0173,0.2157,0.2663,1553
26070586,0.002000,278.4804,26.093697,23.91,0.0664,0.1294,0.2164,0.2682,1553
26080586,0.002000,278.6123,26.091358,23.91,0.0664,0.0834,0.2171,0.2673,1553
26090586,0.002000,278.7443,26.149952,23.85,0.0663,0.2341,0.2177,0.2697,1553
26100586,0.002000,278.8777,26.150043,23.85,0.0662,0.2945,0.2183,0.2709,1554
26110589,0.002001,279.0096,27.556200,22.44,0.0623,-0.5592,0.2190,0.2382,1547
26120593,0.002001,279.1400,26.063183,23.94,0.0665,0.0632,0.2197,0.2672,1553
26130596,0.002000,279.2704,26.091354,23.91,0.0664,0.0026,0.2203,0.2657,1553
26140597,0.002000,279.4008,26.063183,23.94,0.0665,0.0085,0.2210,0.2661,1553
26150597,0.002000,279.5312,26.063183,23.94,0.0665,0.0080,0.2217,0.2661,1553
26160598,0.002000,279.6631,26.149948,23.85,0.0663,0.1520,0.2223,0.2680,1553
26170598,0.002000,279.7935,26.063183,23.94,0.0665,0.0396,0.2230,0.2668,1553
26180598,0.002000,279.9254,26.063278,23.94,0.0665,0.1083,0.2236,0.2681,1553
26190600,0.002000,280.0573,26.091354,23.91,0.0664,0.0101,0.2243,0.2659,1553
26200601,0.002000,280.1877,27.557323,22.44,0.0623,-0.6128,0.2250,0.2371,1547
26210601,0.002000,280.3197,26.094824,23.91,0.0664,0.1767,0.2256,0.2691,1553
26220601,0.002000,280.4531,27.557417,22.44,0.0623,-0.4893,0.2263,0.2396,1547
26230601,0.002000,280.5850,26.063183,23.94,0.0665,0.0752,0.2269,0.2675,1553
26240601,0.002000,280.7154,26.063232,23.94,0.0665,0.0866,0.2276,0.2677,1553
26250601,0.002000,280.8458,26.091354,23.91,0.0664,0.0065,0.2282,0.2658,1553
26260603,0.002000,280.9747,26.091259,23.91,0.0664,-0.1005,0.2289,0.2636,1552
26270605,0.002001,281.1066,26.091450,23.91,0.0664,0.0735,0.2296,0.2671,1553
26280606,0.002000,281.2385,27.557323,22.44,0.0623,-0.6021,0.2302,0.2373,1547
26290607,0.002000,281.3689,26.063183,23.94,0.0665,0.0562,0.2309,0.2671,1553
26300608,0.002001,281.5008,26.091354,23.91,0.0664,0.0014,0.2316,0.2657,1553
26310611,0.002000,281.6328,26.094824,23.91,0.0664,0.1306,0.2322,0.2682,1553
26320611,0.002000,281.7647,26.065527,23.93,0.0665,0.1649,0.2329,0.2692,1553
26330611,0.002000,281.8966,26.065531,23.93,0.0665,0.2356,0.2335,0.2707,1554
26340612,0.002000,282.0301,26.151169,23.85,0.0662,0.2880,0.2342,0.2707,1554
26350613,0.002000,282.1620,26.063183,23.94,0.0665,0.0626,0.2348,0.2672,1553
26360616,0.002000,282.2908,26.091354,23.91,0.0664,0.0024,0.2355,0.2657,1553
26370616,0.002000,282.4212,24.656975,25.34,0.0704,0.7117,0.2362,0.2958,1559
26380616,0.002000,282.5501,26.091354,23.91,0.0664,-0.0311,0.2368,0.2650,1553
26390616,0.002000,282.6805,26.063183,23.94,0.0665,0.0028,0.2375,0.2660,1553
26400617,0.002000,282.8124,26.093697,23.91,0.0664,0.1269,0.2382,0.2682,1553
26410619,0.002001,282.9427,26.063183,23.94,0.0665,0.0296,0.2388,0.2666,1553
26420620,0.002000,283.0747,24.600683,25.40,0.0706,0.7564,0.2395,0.2973,1559
26430620,0.002000,283.2066,27.556292,22.44,0.0623,-0.5452,0.2401,0.2385,1547
26440622,0.002000,283.3385,27.556198,22.44,0.0623,-0.5580,0.2408,0.2382,1547
26450623,0.002001,283.4720,26.091448,23.91,0.0664,0.1453,0.2414,0.2686,1553
26460624,0.002000,283.6054,26.149952,23.85,0.0663,0.2445,0.2421,0.2699,1553
26470624,0.002000,283.7358,26.091450,23.91,0.0664,0.1375,0.2427,0.2684,1553
26480624,0.002000,283.8662,26.005808,23.99,0.0667,0.0065,0.2434,0.2667,1553
26490627,0.002000,283.9981,26.091354,23.91,0.0664,-0.0128,0.2441,0.2654,1553
26500627,0.002000,284.1270,26.063183,23.94,0.0665,0.0059,0.2447,0.2661,1553
26510630,0.002001,284.2574,26.063229,23.94,0.0665,0.0083,0.2454,0.2661,1553
26520634,0.002001,284.3908,26.091448,23.91,0.0664,0.0884,0.2461,0.2674,1553
26530635,0.002000,284.5212,26.063183,23.94,0.0665,0.0229,0.2467,0.2664,1553
26540637,0.002000,284.6516,26.063187,23.94,0.0665,0.0770,0.2474,0.2675,1553
26550638,0.002000,284.7835,26.121822,23.88,0.0663,0.1789,0.2480,0.2689,1553
26560639,0.002000,284.9155,26.093697,23.91,0.0664,0.1625,0.2487,0.2689,1553
26570639,0.002000,285.0489,26.093700,23.91,0.0664,0.2235,0.2493,0.2701,1554
26580642,0.002000,285.1824,26.121916,23.88,0.0663,0.3018,0.2500,0.2713,1554
26590643,0.002000,285.3128,26.091354,23.91,0.0664,0.0486,0.2507,0.2666,1553
26600646,0.002001,285.4431,24.598339,25.40,0.0706,0.6263,0.2513,0.2948,1558
26610646,0.002000,285.5720,26.091354,23.91,0.0664,-0.0514,0.2520,0.2646,1552
26620647,0.002000,285.7009,26.091259,23.91,0.0664,-0.1103,0.2527,0.2634,1552
26630649,0.002001,285.8312,26.063183,23.94,0.0665,-0.0105,0.2533,0.2658,1553
26640650,0.002000,285.9632,26.065573,23.93,0.0665,0.1401,0.2540,0.2687,1553
26650650,0.002000,286.0936,26.091354,23.91,0.0664,0.0157,0.2547,0.2660,1553
26660650,0.002000,286.2255,26.005808,23.99,0.0667,-0.0139,0.2553,0.2663,1553
26670652,0.002000,286.3574,26.065573,23.93,0.0665,0.1336,0.2560,0.2686,1553
26680653,0.002000,286.4893,26.065573,23.93,0.0665,0.1645,0.2566,0.2692,1553
26690654,0.002000,286.6212,26.065577,23.93,0.0665,0.2363,0.2573,0.2707,1554
26700655,0.002001,286.7547,26.121916,23.88,0.0663,0.3009,0.2579,0.2713,1554
26710657,0.002000,286.8866,26.121822,23.88,0.0663,0.2226,0.2586,0.2698,1553
26720660,0.002001,287.0170,26.091354,23.91,0.0664,0.0353,0.2592,0.2664,1553
26730663,0.002000,287.1474,26.063183,23.94,0.0665,0.0140,0.2599,0.2662,1553
26740664,0.002000,287.2778,26.091354,23.91,0.0664,-0.0057,0.2606,0.2655,1553
26750668,0.002000,287.4082,26.063183,23.94,0.0665,0.0071,0.2612,0.2661,1553
26760671,0.002001,287.5386,26.091354,23.91,0.0664,-0.0069,0.2619,0.2655,1553
26770672,0.002000,287.6689,26.063183,23.94,0.0665,0.0069,0.2626,0.2661,1553
26780672,0.002000,287.7993,26.063229,23.94,0.0665,0.0085,0.2632,0.2661,1553
26790675,0.002001,287.9313,26.093697,23.91,0.0664,0.1278,0.2639,0.2682,1553
26800676,0.002000,288.0632,26.151073,23.85,0.0662,0.1763,0.2645,0.2685,1553
26810676,0.002000,288.1967,27.557417,22.44,0.0623,-0.4837,0.2652,0.2397,1547
26820676,0.002000,288.3301,26.093699,23.91,0.0664,0.1979,0.2658,0.2696,1553
26830679,0.002001,288.4605,26.063276,23.94,0.0665,0.1366,0.2665,0.2687,1553
26840680,0.002000,288.5909,26.091354,23.91,0.0664,0.0149,0.2672,0.2659,1553
26850680,0.002000,288.7213,26.091354,23.91,0.0664,-0.0027,0.2678,0.2656,1553
26860681,0.002000,288.8501,24.626507,25.37,0.0705,0.5368,0.2685,0.2927,1558
26870683,0.002000,288.9805,26.004593,24.00,0.0667,-0.1430,0.2692,0.2638,1552
26880683,0.002000,289.1109,26.091448,23.91,0.0664,0.0570,0.2698,0.2668,1553
26890684,0.002000,289.2413,26.091354,23.91,0.0664,0.0044,0.2705,0.2657,1553
26900684,0.002000,289.3732,27.471777,22.53,0.0626,-0.6257,0.2712,0.2378,1547
26910684,0.002000,289.5051,26.121912,23.88,0.0663,0.2328,0.2718,0.2700,1553
26920684,0.002000,289.6371,26.121822,23.88,0.0663,0.2111,0.2725,0.2695,1553
26930687,0.002000,289.7705,26.091448,23.91,0.0664,0.1285,0.2731,0.2682,1553
26940687,0.002000,289.9024,26.149952,23.85,0.0663,0.2417,0.2738,0.2698,1553
26950689,0.002000,290.0328,26.148729,23.85,0.0663,0.0660,0.2744,0.2663,1553
26960691,0.002000,290.1632,26.063183,23.94,0.0665,0.0250,0.2751,0.2665,1553
26970691,0.002000,290.2936,24.599554,25.40,0.0706,0.6872,0.2758,0.2960,1559
26980691,0.002000,290.4225,26.091352,23.91,0.0664,-0.0417,0.2764,0.2648,1552
26990694,0.002001,290.5529,26.091354,23.91,0.0664,-0.0122,0.2771,0.2654,1553
27000694,0.002000,290.6863,26.063276,23.94,0.0665,0.1011,0.2778,0.2680,1553
27010698,0.002000,290.8152,26.091354,23.91,0.0664,0.0089,0.2784,0.2658,1553
27020699,0.002000,290.9456,26.091356,23.91,0.0664,-0.0031,0.2791,0.2656,1553
27030701,0.002000,291.0759,26.063274,23.94,0.0665,0.0360,0.2798,0.2667,1553
27040702,0.002000,291.2063,26.091354,23.91,0.0664,-0.0020,0.2804,0.2656,1553
27050703,0.002000,291.3382,26.063276,23.94,0.0665,0.1028,0.2811,0.2680,1553
27060704,0.002000,291.4717,26.063278,23.94,0.0665,0.1189,0.2817,0.2683,1553
27070706,0.002001,291.6021,26.063187,23.94,0.0665,0.0931,0.2824,0.2678,1553
27080709,0.002001,291.7325,26.091354,23.91,0.0664,0.0076,0.2830,0.2658,1553
27090709,0.002000,291.8629,26.063183,23.94,0.0665,0.0093,0.2837,0.2662,1553
27100713,0.002001,291.9933,26.091259,23.91,0.0664,-0.1015,0.2844,0.2636,1552
27110713,0.002000,292.1236,26.004593,24.00,0.0667,-0.1011,0.2851,0.2646,1552
27120716,0.002000,292.2540,26.091448,23.91,0.0664,0.0641,0.2857,0.2669,1553
27130716,0.002000,292.3844,26.063089,23.94,0.0665,-0.0763,0.2864,0.2644,1552
27140716,0.002000,292.5148,26.035013,23.96,0.0666,-0.0736,0.2870,0.2648,1552
27150717,0.002000,292.6467,26.091450,23.91,0.0664,0.0724,0.2877,0.2671,1553
27160717,0.002000,292.7787,26.092573,23.91,0.0664,0.1031,0.2884,0.2677,1553
27170720,0.002000,292.9106,27.557327,22.44,0.0623,-0.5304,0.2890,0.2388,1547
27180720,0.002000,293.0425,26.121777,23.88,0.0663,0.2269,0.2897,0.2699,1553
27190720,0.002000,293.1729,26.091354,23.91,0.0664,0.0360,0.2903,0.2664,1553
27200724,0.002000,293.3033,26.091354,23.91,0.0664,0.0009,0.2910,0.2657,1553
27210724,0.002000,293.4337,24.598431,25.40,0.0706,0.6471,0.2917,0.2952,1559
27220724,0.002000,293.5625,26.063183,23.94,0.0665,-0.0353,0.2923,0.2653,1553
27230724,0.002000,293.6929,26.091354,23.91,0.0664,-0.0140,0.2930,0.2654,1553
27240724,0.002000,293.8264,26.091448,23.91,0.0664,0.0876,0.2936,0.2674,1553
27250724,0.002000,293.9552,26.063183,23.94,0.0665,0.0228,0.2943,0.2664,1553
27260727,0.002001,294.0856,24.626511,25.37,0.0705,0.6058,0.2950,0.2940,1558
27270728,0.002000,294.2175,26.091450,23.91,0.0664,0.0431,0.2956,0.2665,1553
27280728,0.002000,294.3479,26.121777,23.88,0.0663,0.1740,0.2963,0.2688,1553
27290730,0.002000,294.4814,27.528122,22.47,0.0624,-0.4735,0.2969,0.2402,1548
27300730,0.002000,294.6148,26.065573,23.93,0.0665,0.2115,0.2976,0.2702,1554
27310730,0.002000,294.7452,26.063278,23.94,0.0665,0.1374,0.2983,0.2687,1553
27320730,0.002000,294.8756,26.091354,23.91,0.0664,0.0150,0.2989,0.2660,1553
27330731,0.002001,295.0060,26.063183,23.94,0.0665,0.0106,0.2996,0.2662,1553
27340732,0.002000,295.1364,26.089010,23.91,0.0664,-0.1408,0.3003,0.2629,1552
27350734,0.002000,295.2668,26.063187,23.94,0.0665,0.0508,0.3009,0.2670,1553
27360736,0.002000,295.3987,26.065573,23.93,0.0665,0.1504,0.3016,0.2689,1553
27370736,0.002000,295.5291,26.091354,23.91,0.0664,0.0174,0.3022,0.2660,1553
27380740,0.002001,295.6610,26.003559,24.00,0.0667,-0.0530,0.3029,0.2656,1553
27390741,0.002000,295.7929,26.121872,23.88,0.0663,0.2453,0.3035,0.2702,1554
27400742,0.002001,295.9248,27.528072,22.47,0.0624,-0.5555,0.3042,0.2386,1547
27410743,0.002001,296.0583,26.063278,23.94,0.0665,0.1573,0.3049,0.2691,1553
27420745,0.002000,296.1902,27.556292,22.44,0.0623,-0.4968,0.3055,0.2394,1547
27430745,0.002000,296.3206,26.148729,23.85,0.0663,0.0852,0.3062,0.2667,1553
27440746,0.002000,296.4510,26.063183,23.94,0.0665,0.0282,0.3068,0.2665,1553
27450747,0.002000,296.5814,26.091354,23.91,0.0664,-0.0033,0.3075,0.2656,1553
27460747,0.002000,296.7118,26.063179,23.94,0.0665,-0.0591,0.3082,0.2648,1552
27470750,0.002000,296.8422,26.063187,23.94,0.0665,0.0632,0.3088,0.2672,1553
27480750,0.002000,296.9741,26.149948,23.85,0.0663,0.1612,0.3095,0.2682,1553
27490751,0.002000,297.1045,26.119434,23.88,0.0663,0.0653,0.3102,0.2666,1553
27500751,0.002000,297.2349,26.091354,23.91,0.0664,0.0086,0.3108,0.2658,1553
27510751,0.002000,297.3683,26.091448,23.91,0.0664,0.0914,0.3115,0.2675,1553
27520751,0.002000,297.5002,27.556293,22.44,0.0623,-0.5045,0.3121,0.2393,1547
27530754,0.002000,297.6322,26.093699,23.91,0.0664,0.1943,0.3128,0.2695,1553
27540755,0.002000,297.7656,26.093700,23.91,0.0664,0.2288,0.3134,0.2702,1554
27550755,0.002000,297.8976,27.557323,22.44,0.0623,-0.5758,0.3141,0.2378,1547
27560758,0.002000,298.0279,26.032715,23.97,0.0666,-0.1135,0.3148,0.2640,1552
27570758,0.002000,298.1568,26.035103,23.96,0.0666,-0.0544,0.3154,0.2652,1553
27580760,0.002000,298.2872,26.063183,23.94,0.0665,-0.0068,0.3161,0.2658,1553
27590761,0.002000,298.4191,26.091354,23.91,0.0664,-0.0092,0.3167,0.2655,1553
27600762,0.002000,298.5510,26.091450,23.91,0.0664,0.0889,0.3174,0.2674,1553
27610764,0.002000,298.6814,27.528027,22.47,0.0624,-0.5873,0.3181,0.2379,1547
27620765,0.002000,298.8118,26.091354,23.91,0.0664,0.0424,0.3187,0.2665,1553
27630765,0.002000,298.9437,26.093699,23.91,0.0664,0.1370,0.3194,0.2684,1553
27640766,0.002000,299.0772,26.093699,23.91,0.0664,0.1532,0.3200,0.2687,1553
27650768,0.002001,299.2091,26.151077,23.85,0.0662,0.2470,0.3207,0.2699,1553
27660768,0.002000,299.3426,26.151077,23.85,0.0662,0.2688,0.3213,0.2704,1554
27670771,0.002000,299.4745,27.557323,22.44,0.0623,-0.5632,0.3220,0.2381,1547
27680772,0.002000,299.6033,26.032715,23.97,0.0666,-0.1113,0.3227,0.2641,1552
27690772,0.002000,299.7353,26.005808,23.99,0.0667,-0.0413,0.3233,0.2658,1553
27700773,0.002000,299.8641,26.063183,23.94,0.0665,-0.0063,0.3240,0.2658,1553
27710773,0.002000,299.9960,26.089104,23.91,0.0664,-0.0485,0.3247,0.2647,1552
27720776,0.002001,300.1280,26.063187,23.94,0.0665,0.0663,0.3253,0.2673,1553
27730780,0.002000,300.2583,26.121822,23.88,0.0663,0.1771,0.3260,0.2689,1553
27740783,0.002001,300.3887,26.091354,23.91,0.0664,0.0277,0.3266,0.2662,1553
27750784,0.002000,300.5207,26.091450,23.91,0.0664,0.0951,0.3273,0.2676,1553
27760786,0.002000,300.6541,27.557417,22.44,0.0623,-0.5034,0.3279,0.2393,1547
27770787,0.002000,300.7876,26.091450,23.91,0.0664,0.1552,0.3286,0.2688,1553
27780788,0.002000,300.9195,26.093702,23.91,0.0664,0.2226,0.3292,0.2701,1554
27790788,0.002000,301.0514,26.151073,23.85,0.0662,0.1922,0.3299,0.2688,1553
27800791,0.002000,301.1818,26.063183,23.94,0.0665,0.0465,0.3306,0.2669,1553
27810791,0.002000,301.3122,26.091354,23.91,0.0664,-0.0003,0.3312,0.2656,1553
27820792,0.002000,301.4426,27.556194,22.44,0.0623,-0.6835,0.3319,0.2357,1547
27830792,0.002000,301.5730,26.091354,23.91,0.0664,0.0291,0.3326,0.2662,1553
27840794,0.002000,301.7049,26.093699,23.91,0.0664,0.1348,0.3332,0.2683,1553
27850798,0.002001,301.8368,26.063183,23.94,0.0665,0.0309,0.3339,0.2666,1553
27860799,0.002000,301.9657,26.091354,23.91,0.0664,-0.0029,0.3345,0.2656,1553
27870802,0.002000,302.0991,26.091450,23.91,0.0664,0.0900,0.3352,0.2675,1553
27880806,0.002000,302.2310,27.557327,22.44,0.0623,-0.5328,0.3358,0.2387,1547
27890806,0.002000,302.3645,26.092575,23.91,0.0664,0.1507,0.3365,0.2687,1553
27900806,0.002000,302.4964,26.093702,23.91,0.0664,0.2220,0.3371,0.2701,1554
27910806,0.002000,302.6283,26.065527,23.93,0.0665,0.1801,0.3378,0.2695,1553
27920806,0.002000,302.7587,26.063229,23.94,0.0665,0.0378,0.3385,0.2667,1553
27930807,0.002000,302.8891,24.597214,25.40,0.0706,0.6209,0.3391,0.2947,1558
27940808,0.002000,303.0195,27.556196,22.44,0.0623,-0.6634,0.3398,0.2361,1547
27950809,0.002001,303.1499,26.091354,23.91,0.0664,0.0325,0.3405,0.2663,1553
27960810,0.002000,303.2818,26.091450,23.91,0.0664,0.0959,0.3411,0.2676,1553
27970810,0.002000,303.4137,26.063183,23.94,0.0665,0.0242,0.3418,0.2664,1553
27980810,0.002000,303.5441,26.091354,23.91,0.0664,-0.0040,0.3424,0.2656,1553
27990810,0.002000,303.6761,26.093702,23.91,0.0664,0.1958,0.3431,0.2695,1553
28000811,0.002000,303.8095,26.093699,23.91,0.0664,0.1630,0.3437,0.2689,1553
28010812,0.002000,303.9414,26.151077,23.85,0.0662,0.2488,0.3444,0.2700,1553
28020812,0.002000,304.0749,26.091450,23.91,0.0664,0.1384,0.3451,0.2684,1553
28030812,0.002000,304.2053,26.063187,23.94,0.0665,0.0979,0.3457,0.2679,1553
28040814,0.002000,304.3357,26.091354,23.91,0.0664,0.0084,0.3464,0.2658,1553
28050814,0.002000,304.4661,26.092480,23.91,0.0664,-0.0027,0.3470,0.2656,1553
28060818,0.002000,304.5964,26.065479,23.93,0.0665,0.0479,0.3477,0.2669,1553
28070818,0.002000,304.7268,26.091354,23.91,0.0664,0.0002,0.3484,0.2657,1553
28080821,0.002000,304.8587,26.063276,23.94,0.0665,0.1032,0.3490,0.2680,1553
28090821,0.002000,304.9907,26.063229,23.94,0.0665,0.0247,0.3497,0.2665,1553
28100823,0.002000,305.1211,27.556107,22.44,0.0623,-0.6428,0.3503,0.2365,1547
28110825,0.002000,305.2530,26.093699,23.91,0.0664,0.1711,0.3510,0.2690,1553
28120826,0.002000,305.3864,27.559668,22.44,0.0623,-0.4510,0.3516,0.2403,1548
28130828,0.002000,305.5184,26.151073,23.85,0.0662,0.2283,0.3523,0.2696,1553
28140829,0.002000,305.6518,27.557327,22.44,0.0623,-0.5034,0.3529,0.2393,1547
28150832,0.002000,305.7838,26.063183,23.94,0.0665,0.0728,0.3536,0.2674,1553
28160833,0.002000,305.9126,26.091263,23.91,0.0664,-0.0243,0.3543,0.2652,1553
28170835,0.002001,306.0430,26.063183,23.94,0.0665,0.0040,0.3549,0.2660,1553
28180836,0.002000,306.1734,26.091354,23.91,0.0664,-0.0074,0.3556,0.2655,1553
28190836,0.002000,306.3053,26.091356,23.91,0.0664,-0.0059,0.3563,0.2655,1553
28200836,0.002000,306.4357,26.063187,23.94,0.0665,0.0737,0.3569,0.2674,1553
28210836,0.002000,306.5676,27.556198,22.44,0.0623,-0.6060,0.3576,0.2373,1547
28220837,0.002000,306.6980,27.497604,22.50,0.0625,-0.7269,0.3582,0.2355,1547
28230839,0.002001,306.8299,26.091450,23.91,0.0664,0.1115,0.3589,0.2679,1553
28240844,0.002001,306.9634,26.151167,23.85,0.0662,0.2683,0.3596,0.2704,1554
28250847,0.002000,307.0968,27.558542,22.44,0.0623,-0.4293,0.3602,0.2408,1548
28260847,0.002000,307.2288,26.093699,23.91,0.0664,0.2072,0.3609,0.2698,1553
28270850,0.002001,307.3607,26.121777,23.88,0.0663,0.2017,0.3615,0.2693,1553
28280851,0.002000,307.4911,26.091259,23.91,0.0664,-0.0633,0.3622,0.2644,1552
28290851,0.002000,307.6199,26.060843,23.94,0.0665,-0.0711,0.3628,0.2646,1552
28300853,0.002000,307.7518,26.091354,23.91,0.0664,-0.0202,0.3635,0.2652,1553
28310854,0.002000,307.8822,26.093607,23.91,0.0664,0.0974,0.3642,0.2676,1553
28320855,0.002000,308.0142,26.091450,23.91,0.0664,0.1071,0.3648,0.2678,1553
28330855,0.002000,308.1461,26.063183,23.94,0.0665,0.0261,0.3655,0.2665,1553
28340858,0.002000,308.2765,27.556198,22.44,0.0623,-0.6140,0.3661,0.2371,1547
28350859,0.002000,308.4084,26.093699,23.91,0.0664,0.1759,0.3668,0.2691,1553
28360859,0.002000,308.5418,26.151073,23.85,0.0662,0.1844,0.3675,0.2687,1553
28370861,0.002001,308.6738,27.557327,22.44,0.0623,-0.5106,0.3681,0.2392,1547
28380863,0.002001,308.8057,26.091450,23.91,0.0664,0.1539,0.3688,0.2687,1553
28390863,0.002000,308.9376,26.121777,23.88,0.0663,0.1926,0.3694,0.2692,1553
28400863,0.002000,309.0680,26.091259,23.91,0.0664,-0.0648,0.3701,0.2644,1552
28410863,0.002000,309.1968,26.063183,23.94,0.0665,-0.0028,0.3708,0.2659,1553
28420865,0.002000,309.3288,26.091354,23.91,0.0664,-0.0085,0.3714,0.2655,1553
28430866,0.002000,309.4592,27.557323,22.44,0.0623,-0.6159,0.3721,0.2370,1547
28440868,0.002000,309.5895,26.063183,23.94,0.0665,0.0539,0.3727,0.2670,1553
28450869,0.002000,309.7215,26.121822,23.88,0.0663,0.1751,0.3734,0.2688,1553
28460870,0.002000,309.8519,26.091354,23.91,0.0664,0.0273,0.3741,0.2662,1553
28470873,0.002000,309.9853,26.063276,23.94,0.0665,0.1078,0.3747,0.2681,1553
28480873,0.002000,310.1172,26.151169,23.85,0.0662,0.2662,0.3754,0.2703,1554
28490874,0.002000,310.2507,27.559668,22.44,0.0623,-0.4291,0.3760,0.2408,1548
28500875,0.002000,310.3826,26.065527,23.93,0.0665,0.2200,0.3767,0.2703,1554
28510875,0.002000,310.5145,26.063229,23.94,0.0665,0.0445,0.3773,0.2669,1553
28520877,0.002000,310.6434,26.091354,23.91,0.0664,-0.0006,0.3780,0.2656,1553
28530877,0.002000,310.7738,26.063183,23.94,0.0665,0.0080,0.3787,0.2661,1553
28540877,0.002000,310.9042,26.091354,23.91,0.0664,-0.0067,0.3793,0.2655,1553
28550877,0.002000,311.0361,26.063183,23.94,0.0665,0.0069,0.3800,0.2661,1553
28560879,0.002000,311.1665,26.063187,23.94,0.0665,0.0743,0.3806,0.2675,1553
28570879,0.002000,311.2984,27.556198,22.44,0.0623,-0.6059,0.3813,0.2373,1547
28580879,0.002000,311.4288,27.557230,22.44,0.0623,-0.6622,0.3820,0.2361,1547
28590879,0.002000,311.5607,26.065527,23.93,0.0665,0.1806,0.3826,0.2696,1553
28600881,0.002000,311.6942,26.121872,23.88,0.0663,0.2909,0.3833,0.2711,1554
28610882,0.002001,311.8276,26.065573,23.93,0.0665,0.1966,0.3839,0.2699,1553
