i,timestamp,count,position,velocity,step,pwm
359,103996261,4294960764,40.0798,185.0471,0.500000,1700
360,103997261,4294960704,40.4480,184.7563,0.500000,1700
361,103998261,4294960644,40.8162,185.4731,0.500000,1700
362,103999261,4294960583,41.1905,185.0545,0.500000,1700
363,104000261,4294960523,41.5586,185.6818,0.500000,1700
364,104001261,4294960462,41.9329,185.2006,0.500000,1700
365,104002261,4294960402,42.3011,185.7841,0.500000,1700
366,104003261,4294960341,42.6753,185.2722,0.500000,1700
367,104004261,4294960281,43.0435,185.8342,0.500000,1700
368,104005261,4294960220,43.4178,186.2277,0.500000,1700
369,104006261,4294960160,43.7859,185.5827,0.500000,1700
370,104007261,4294960099,44.1602,186.0516,0.500000,1700
371,104008261,4294960039,44.5284,185.4594,0.500000,1700
372,104009261,4294959978,44.9088,185.9653,0.500000,1700
373,104010261,4294959917,45.2770,185.3990,0.500000,1700
374,104011261,4294959856,45.6513,185.9230,0.500000,1700
375,104012261,4294959796,46.0194,186.2898,0.500000,1700
376,104013261,4294959735,46.3937,186.5466,0.500000,1700
377,104014261,4294959675,46.7680,185.8059,0.500000,1700
378,104015261,4294959614,47.1362,186.2078,0.500000,1700
379,104016261,4294959553,47.5105,185.5688,0.500000,1700
380,104017261,4294959493,47.8786,186.0419,0.500000,1700
381,104018261,4294959432,48.2529,185.4526,0.500000,1700
382,104019261,4294959372,48.6272,185.9605,0.500000,1700
383,104020261,4294959311,48.9953,186.3161,0.500000,1700
384,104021261,4294959250,49.3696,185.6446,0.500000,1700
385,104022261,4294959189,49.7439,186.0949,0.500000,1700
386,104023261,4294959129,50.1121,185.4897,0.500000,1700
387,104024261,4294959068,50.4864,186.9069,0.500000,1700
388,104025261,4294959008,50.8545,186.0581,0.500000,1700
389,104026261,4294958947,51.2288,186.3844,0.500000,1700
390,104027261,4294958886,51.6031,185.6924,0.500000,1700
391,104028261,4294958825,51.9774,186.1284,0.500000,1700
392,104029261,4294958765,52.3456,186.4336,0.500000,1700
393,104030261,4294958704,52.7199,186.6472,0.500000,1700
394,104031261,4294958644,53.0880,185.8763,0.500000,1700
